"SP500","Dividend","Earnings","Consumer.Price.Index","Long.Interest.Rate","Real.Price","Real.Dividend","Real.Earnings","PE10","date","dateNumeric","discrRes1","discrRes2","discrRes3","discrRes4","discrRes5","discrRes6","discrRes7","residualsLinear","residualsQuad","residualsCube"
112.4,3.17,6.8,43.3,6.71,648.53,18.29,39.24,17.41,1973-01-03,37257,"112","110","100","200","0","0","0",-381.11086078686,-95.3028071280605,39.5422847587662
110.3,3.19,6.94,43.6,6.67,632.04,18.26,39.79,16.94,1973-01-04,37258,"110","110","100","200","0","0","0",-383.243983589732,-97.4591791363413,37.4062049016188
107.2,3.2,7.09,43.9,6.85,610.08,18.23,40.33,16.31,1973-01-05,37259,"107","110","100","200","0","0","0",-386.377106392605,-100.615555601488,34.2701173844019
104.8,3.22,7.23,44.2,6.9,592.37,18.2,40.87,15.81,1973-01-06,37260,"105","100","100","200","0","0","0",-388.810229195477,-103.071936523501,31.8340222065014
105.8,3.24,7.38,44.3,7.13,596.67,18.25,41.64,15.89,1973-01-07,37261,"106","110","100","200","0","0","0",-387.84335199835,-102.128321902381,32.7979193673028
103.8,3.25,7.54,45.1,7.4,575.01,18.02,41.75,15.28,1973-01-08,37262,"104","100","100","200","0","0","0",-389.876474801222,-104.184711738126,30.7618088661921
105.6,3.27,7.69,45.2,7.09,583.69,18.07,42.51,15.48,1973-01-09,37263,"106","110","100","200","0","0","0",-388.109597604095,-102.441106030737,32.5256907025552
109.8,3.31,7.85,45.6,6.79,601.58,18.12,42.99,15.91,1973-01-10,37264,"110","110","100","200","0","0","0",-383.942720406967,-98.2975047802145,36.6895648757784
102,3.34,8,45.9,6.73,555.19,18.2,43.56,14.65,1973-01-11,37265,"102","100","100","200","0","0","0",-391.77584320984,-106.153907986558,28.8534313852469
94.78,3.38,8.16,46.2,6.74,512.54,18.28,44.13,13.49,1973-01-12,37266,"95","90","100","0","0","0","0",-399.028966012712,-113.430315649767,21.5972902303466
96.11,3.4,8.23,46.6,6.99,515.27,18.23,44.11,13.53,1974-01-01,37620,"96","100","100","0","0","0","0",-409.424438229566,-132.348675605929,9.64715156098809
93.45,3.42,8.29,47.2,6.96,494.64,18.1,43.9,12.96,1974-01-02,37621,"93","90","100","0","0","0","0",-412.117561032438,-135.066665456597,6.94825074816749
97.44,3.44,8.36,47.8,7.21,509.29,17.98,43.7,13.31,1974-01-03,37622,"97","100","100","0","0","0","0",-408.160683835311,-131.13465976413,10.8993420523472
92.46,3.46,8.49,48,7.51,481.25,18.01,44.17,12.55,1974-01-04,37623,"92","90","100","0","0","0","0",-413.173806638183,-136.172658528529,5.88042547291282
89.67,3.48,8.61,48.6,7.58,460.96,17.89,44.28,12,1974-01-05,37624,"90","90","100","0","0","0","0",-415.996929441056,-139.020661749794,3.05150100925061
89.79,3.5,8.74,49,7.54,457.81,17.85,44.56,11.89,1974-01-06,37625,"90","90","100","0","0","0","0",-415.910052243928,-138.958669427926,3.13256866074552
79.31,3.53,8.86,49.4,7.81,401.1,17.85,44.83,10.39,1974-01-07,37626,"79","80","100","0","0","0","0",-426.423175046801,-149.496681562923,-7.38637157321615
76.03,3.56,8.99,50,8.04,379.9,17.79,44.9,9.82,1974-01-08,37627,"76","80","100","0","0","0","0",-429.736297849673,-152.834698154787,-10.7053196932485
68.12,3.59,9.11,50.6,8.04,336.34,17.73,44.98,8.68,1974-01-09,37628,"68","70","100","0","0","0","0",-437.679420652546,-160.802719203516,-18.6542756999654
69.44,3.59,9.04,51.1,7.9,339.5,17.57,44.18,8.74,1974-01-10,37629,"69","70","100","0","0","0","0",-436.392543455418,-159.540744709112,-17.3732395939813
71.74,3.6,8.96,51.5,7.68,348.02,17.45,43.48,8.95,1974-01-11,37630,"72","70","100","0","0","0","0",-434.125666258291,-157.298774671574,-15.1122113759103
67.07,3.6,8.89,51.9,7.43,322.86,17.33,42.79,8.29,1974-01-12,37631,"67","70","100","0","0","0","0",-438.828789061163,-162.026809090902,-19.8211910463663
72.56,3.62,8.74,52.1,7.5,347.95,17.37,41.93,8.92,1975-01-01,37985,"73","70","100","0","0","0","0",-445.064261278017,-177.361040712958,-28.6302492270606
80.1,3.65,8.6,52.5,7.39,381.18,17.35,40.91,9.76,1975-01-02,37986,"80","80","100","0","0","0","0",-437.557384080889,-169.880657319743,-21.132068131734
83.78,3.67,8.45,52.7,7.73,397.18,17.4,40.06,10.16,1975-01-03,37987,"84","80","100","0","0","0","0",-433.910506883762,-166.260278383395,-17.4938951435651
84.72,3.68,8.29,52.9,8.23,400.11,17.4,39.14,10.23,1975-01-04,37988,"85","80","100","0","0","0","0",-433.003629686634,-165.379903903913,-16.5957302631697
90.1,3.7,8.12,53.2,8.06,423.12,17.36,38.15,10.82,1975-01-05,37989,"90","90","100","0","0","0","0",-427.656752489506,-160.059533881296,-11.257573491161
92.4,3.71,7.96,53.6,7.86,430.69,17.29,37.1,11.01,1975-01-06,37990,"92","90","100","0","0","0","0",-425.389875292379,-157.819168315546,-8.99942482815315
92.49,3.71,7.89,54.2,8.06,426.33,17.1,36.38,10.9,1975-01-07,37991,"92","90","100","0","0","0","0",-425.332998095251,-157.788807206662,-8.95128427476035
85.71,3.71,7.83,54.3,8.4,394.35,17.07,36.01,10.09,1975-01-08,37992,"86","90","100","0","0","0","0",-432.146120898124,-164.628450554644,-15.7731518315969
84.67,3.71,7.76,54.6,8.43,387.43,16.98,35.51,9.92,1975-01-09,37993,"85","80","100","0","0","0","0",-433.219243700996,-165.728098359492,-16.8550274992768
88.57,3.7,7.83,54.9,8.14,403.06,16.84,35.62,10.33,1975-01-10,37994,"89","90","100","0","0","0","0",-429.352366503869,-161.887750621206,-12.9969112784142
90.07,3.69,7.89,55.3,8.05,406.92,16.67,35.66,10.44,1975-01-11,37995,"90","90","100","0","0","0","0",-427.885489306741,-160.447407339786,-11.538803169623
88.7,3.68,7.96,55.5,8,399.29,16.57,35.83,10.25,1975-01-12,37996,"89","90","100","0","0","0","0",-429.288612109614,-161.877068515232,-12.9507031735177
96.86,3.68,8.19,55.6,7.74,435.24,16.55,36.82,11.19,1976-01-01,38350,"97","100","100","0","0","0","0",-432.854084326467,-175.117171803183,-20.1376443960304
100.6,3.69,8.43,55.8,7.79,450.42,16.51,37.73,11.59,1976-01-02,38351,"101","100","100","200","0","0","0",-429.14720712934,-171.438415166086,-16.442463210439
101.1,3.69,8.66,55.9,7.73,451.85,16.49,38.7,11.63,1976-01-03,38352,"101","100","100","200","0","0","0",-428.680329932212,-170.999662985856,-15.9872903561648
101.9,3.71,8.86,56.1,7.56,453.8,16.54,39.44,11.69,1976-01-04,38353,"102","100","100","200","0","0","0",-427.913452735085,-170.260915262492,-15.232125833822
101.2,3.74,9.05,56.5,7.9,447.49,16.52,40.03,11.53,1976-01-05,38354,"101","100","100","200","0","0","0",-428.646575537957,-171.022171995994,-15.9769696440245
101.8,3.76,9.25,56.8,7.86,447.77,16.54,40.69,11.54,1976-01-06,38355,"102","100","100","200","0","0","0",-428.07969834083,-170.483433186362,-15.4218217873864
104.2,3.79,9.35,57.1,7.83,455.92,16.58,40.91,11.76,1976-01-07,38356,"104","100","100","200","0","0","0",-425.712821143702,-168.144698833596,-13.0666822645219
103.3,3.82,9.45,57.4,7.77,449.62,16.63,41.13,11.6,1976-01-08,38357,"103","100","100","200","0","0","0",-426.645943946575,-169.105968937697,-14.0115510760456
105.5,3.85,9.55,57.6,7.59,457.6,16.7,41.42,11.81,1976-01-09,38358,"106","110","100","200","0","0","0",-424.479066749447,-166.967243498663,-11.8564282225711
101.9,3.92,9.67,57.9,7.41,439.69,16.9,41.73,11.35,1976-01-10,38359,"102","100","100","200","0","0","0",-428.11218955232,-170.628522516495,-15.5013137047128
101.2,3.98,9.79,58,7.29,435.92,17.16,42.17,11.25,1976-01-11,38360,"101","100","100","200","0","0","0",-428.845312355192,-171.389805991194,-16.2462075230844
104.7,4.05,9.91,58.2,6.87,449.45,17.39,42.54,11.6,1976-01-12,38361,"105","100","100","200","0","0","0",-425.378435158065,-167.951093922758,-12.7911096783004
103.8,4.1,9.97,58.5,7.21,443.3,17.5,42.56,11.44,1977-01-01,38716,"104","100","100","200","0","0","0",-438.037030177791,-190.889938995625,-30.1627980151417
101,4.14,10.02,59.1,7.39,426.96,17.52,42.37,11.01,1977-01-02,38717,"101","100","100","200","0","0","0",-440.870152980663,-193.752813571513,-33.0107071126438
100.6,4.19,10.08,59.5,7.46,422.41,17.59,42.33,10.9,1977-01-03,38718,"101","100","100","200","0","0","0",-441.303275783536,-194.215692604268,-33.4586247662366
99.05,4.25,10.19,60,7.37,412.44,17.68,42.44,10.64,1977-01-04,38719,"99","100","100","0","0","0","0",-442.886398586408,-195.828576093888,-35.0565509765332
98.76,4.3,10.31,60.3,7.46,409.18,17.83,42.7,10.55,1977-01-05,38720,"99","100","100","0","0","0","0",-443.209521389281,-196.181464040374,-35.3944857441477
99.29,4.36,10.42,60.7,7.28,408.67,17.95,42.89,10.53,1977-01-06,38721,"99","100","100","0","0","0","0",-442.712644192153,-195.714356443727,-34.9124290696943
100.2,4.41,10.52,61,7.33,410.39,18.05,43.07,10.57,1977-01-07,38722,"100","100","100","200","0","0","0",-441.835766995025,-194.867253303946,-34.0503809537877
97.75,4.45,10.61,61.2,7.4,399.04,18.18,43.33,10.27,1977-01-08,38723,"98","100","100","0","0","0","0",-444.318889797898,-197.38015462103,-36.5483413970415
96.23,4.5,10.71,61.4,7.34,391.56,18.31,43.58,10.07,1977-01-09,38724,"96","100","100","0","0","0","0",-445.87201260077,-198.963060394981,-38.1163104000698
93.74,4.56,10.77,61.6,7.52,380.19,18.48,43.68,9.77,1977-01-10,38725,"94","90","100","0","0","0","0",-448.395135403643,-201.515970625798,-40.6542879634866
94.28,4.61,10.83,61.9,7.58,380.52,18.62,43.71,9.77,1977-01-11,38726,"94","90","100","0","0","0","0",-447.888258206515,-201.038885313481,-40.1622740879068
93.82,4.67,10.89,62.1,7.69,377.45,18.79,43.81,9.68,1977-01-12,38727,"94","90","100","0","0","0","0",-448.381381009388,-201.56180445803,-40.6702687739439
90.25,4.71,10.9,62.5,7.96,360.76,18.84,43.57,9.24,1978-01-01,39081,"90","90","100","0","0","0","0",-463.676853226241,-227.68522880836,-61.7729360730339
88.98,4.76,10.91,62.9,8.03,353.42,18.89,43.33,9.05,1978-01-02,39082,"89","90","100","0","0","0","0",-464.979976029114,-229.019730140366,-63.0940089401959
88.82,4.8,10.92,63.4,8.04,350.01,18.91,43.03,8.95,1978-01-03,39083,"89","90","100","0","0","0","0",-465.173098831986,-229.244235929239,-63.3050905876066
92.71,4.84,11.02,63.9,8.15,362.48,18.91,43.1,9.26,1978-01-04,39084,"93","90","100","0","0","0","0",-461.316221634859,-225.418746174978,-59.4661810158798
97.41,4.87,11.13,64.5,8.35,377.31,18.88,43.1,9.63,1978-01-05,39085,"97","100","100","0","0","0","0",-456.649344437731,-220.783260877583,-54.8172802256296
97.66,4.91,11.23,65.2,8.46,374.22,18.81,43.03,9.55,1978-01-06,39086,"98","100","100","0","0","0","0",-456.432467240604,-220.597780037053,-54.6183882174704
97.19,4.95,11.34,65.7,8.64,369.58,18.81,43.13,9.43,1978-01-07,39087,"97","100","100","0","0","0","0",-456.935590043476,-221.13230365339,-55.139504992016
103.9,4.98,11.46,66,8.41,393.3,18.86,43.37,10.02,1978-01-08,39088,"104","100","100","200","0","0","0",-450.258712846349,-214.486831726594,-48.4806305498804
103.9,5.02,11.57,66.5,8.42,390.34,18.86,43.47,9.94,1978-01-09,39089,"104","100","100","200","0","0","0",-450.291835649221,-214.551364256663,-48.5317648916781
100.6,5.04,11.82,67.1,8.64,374.57,18.75,44.02,9.53,1978-01-10,39090,"101","100","100","200","0","0","0",-453.624958452094,-217.915901243598,-51.8829080180236
94.71,5.05,12.08,67.4,8.81,351.07,18.73,44.77,8.93,1978-01-11,39091,"95","90","100","0","0","0","0",-459.548081254966,-223.870442687399,-57.8240599295306
96.11,5.07,12.33,67.7,9.01,354.68,18.71,45.5,9.01,1978-01-12,39092,"96","100","100","0","0","0","0",-458.181204057838,-222.534988588066,-56.475220626813
99.71,5.11,12.65,68.3,9.1,364.73,18.7,46.28,9.26,1979-01-01,39446,"100","100","100","0","0","0","0",-466.306676274692,-242.064284604291,-71.5427409113088
98.23,5.16,12.98,69.1,9.1,355.16,18.64,46.92,9,1979-01-02,39447,"98","100","100","0","0","0","0",-467.819799077565,-243.610412692416,-73.077059366013
100.1,5.2,13.3,69.8,9.12,358.29,18.61,47.6,9.07,1979-01-03,39448,"100","100","100","200","0","0","0",-465.982921880437,-241.806545237407,-71.2613868251242
102.1,5.25,13.53,70.6,9.18,361.31,18.57,47.87,9.13,1979-01-04,39449,"102","100","100","200","0","0","0",-464.01604468331,-239.872682239264,-69.3157232892567
99.73,5.29,13.75,71.5,9.25,348.48,18.5,48.06,8.79,1979-01-05,39450,"100","100","100","0","0","0","0",-466.419167486182,-242.308823697987,-71.7400687590246
101.7,5.34,13.98,72.3,8.91,351.43,18.45,48.31,8.85,1979-01-06,39451,"102","100","100","200","0","0","0",-464.482290289055,-240.404969613576,-69.824423235042
102.7,5.4,14.2,73.1,8.95,351,18.44,48.52,8.83,1979-01-07,39452,"103","100","100","200","0","0","0",-463.515413091927,-239.471119986031,-68.8787867179226
107.4,5.45,14.41,73.8,9.03,363.58,18.46,48.79,9.13,1979-01-08,39453,"107","110","100","200","0","0","0",-458.848535894799,-234.837274815353,-64.2331592082812
108.6,5.51,14.63,74.6,9.33,363.7,18.45,49,9.11,1979-01-09,39454,"109","110","100","200","0","0","0",-457.681658697672,-233.70343410154,-63.0875407067311
104.5,5.56,14.71,75.2,10.3,347.18,18.46,48.86,8.68,1979-01-10,39455,"104","100","100","200","0","0","0",-461.814781500544,-237.869597844594,-67.2419312138874
103.7,5.6,14.78,75.9,10.65,341.34,18.44,48.66,8.52,1979-01-11,39456,"104","100","100","200","0","0","0",-462.647904303417,-238.735766044513,-68.0963307303638
107.8,5.65,14.86,76.7,10.39,351.14,18.4,48.4,8.75,1979-01-12,39457,"108","110","100","200","0","0","0",-458.581027106289,-234.701938701299,-64.0507392567743
110.9,5.7,15,77.8,10.8,356.13,18.3,48.18,8.85,1980-01-01,39811,"111","110","100","200","0","0","0",-467.206499323143,-255.307106383418,-80.7820760571587
115.3,5.75,15.15,78.9,12.41,365.1,18.21,47.96,9.05,1980-01-02,39812,"115","120","100","200","0","0","0",-462.839622126015,-250.974861227661,-76.4397219172881
104.7,5.8,15.29,80.1,12.75,326.56,18.09,47.69,8.08,1980-01-03,39813,"105","100","100","200","0","0","0",-473.472744928888,-261.64262052877,-87.0973770059833
103,5.85,15.17,81,11.47,317.69,18.03,46.8,7.84,1980-01-04,39814,"103","100","100","200","0","0","0",-475.20586773176,-263.410384286745,-88.8550413238578
107.7,5.89,15.06,81.8,10.18,328.94,18,45.99,8.1,1980-01-05,39815,"108","110","100","200","0","0","0",-470.538990534633,-258.778152501587,-84.2127148715264
114.6,5.94,14.94,82.7,9.78,346.2,17.94,45.13,8.51,1980-01-06,39816,"115","110","100","200","0","0","0",-463.672113337505,-251.945925173295,-77.3703976496025
119.8,5.98,14.84,82.7,10.25,361.91,18.08,44.83,8.88,1980-01-07,39817,"120","120","100","200","0","0","0",-458.505236140378,-246.813702301868,-72.2280896587013
123.5,6.03,14.74,83.3,11.1,370.4,18.08,44.21,9.07,1980-01-08,39818,"124","120","100","200","0","0","0",-454.83835894325,-243.181483887308,-68.5857908994363
126.5,6.07,14.64,84,11.51,376.24,18.05,43.54,9.2,1980-01-09,39819,"126","130","100","200","0","0","0",-451.871481746123,-240.249269929614,-65.6435013724216
130.2,6.1,14.7,84.8,11.75,383.59,17.97,43.31,9.36,1980-01-10,39820,"130","130","100","200","0","0","0",-448.204604548995,-236.617060428786,-62.0012210782716
135.7,6.13,14.76,85.5,12.68,396.52,17.91,43.13,9.65,1980-01-11,39821,"136","140","100","200","0","0","0",-442.737727351868,-231.184855384823,-56.5589500176006
133.5,6.16,14.82,86.3,12.84,386.48,17.83,42.9,9.39,1980-01-12,39822,"134","130","100","200","0","0","0",-444.97085015474,-233.452654797727,-58.8166881910219
133,6.2,14.74,87,12.57,381.93,17.8,42.33,9.26,1981-01-01,40177,"133","130","100","200","0","0","0",-457.229445174466,-258.303075746102,-80.4018601212146
128.4,6.24,14.66,87.9,13.19,364.95,17.74,41.67,8.83,1981-01-02,40178,"128","130","100","200","0","0","0",-461.862567977339,-262.97246180333,-85.0629246573758
133.2,6.28,14.58,88.5,13.12,376.02,17.73,41.16,9.08,1981-01-03,40179,"133","130","100","200","0","0","0",-457.095690780211,-258.241852317423,-80.3239986468754
134.4,6.32,14.72,89.1,13.68,376.86,17.71,41.28,9.09,1981-01-04,40180,"134","130","100","200","0","0","0",-455.928813583084,-257.111247288383,-79.1850820903268
131.7,6.35,14.87,89.8,14.1,366.41,17.68,41.36,8.82,1981-01-05,40181,"132","130","100","200","0","0","0",-458.661936385956,-259.880646716209,-81.9461749883454
132.3,6.39,15.01,90.6,13.47,364.83,17.62,41.39,8.77,1981-01-06,40182,"132","130","100","200","0","0","0",-458.095059188829,-259.350050600901,-81.4072773415447
129.1,6.43,15.1,91.6,14.28,352.12,17.55,41.18,8.45,1981-01-07,40183,"129","130","100","200","0","0","0",-461.328181991701,-262.619458942459,-84.6683891505391
129.6,6.48,15.18,92.3,14.94,350.8,17.53,41.1,8.4,1981-01-08,40184,"130","130","100","200","0","0","0",-460.861304794573,-262.188871740883,-84.2295104159422
118.3,6.52,15.27,93.2,15.32,317.12,17.48,40.93,7.58,1981-01-09,40185,"118","120","100","200","0","0","0",-472.194427597446,-273.558288996174,-95.5906411383685
119.8,6.56,15.3,93.4,15.15,320.45,17.54,40.93,7.65,1981-01-10,40186,"120","120","100","200","0","0","0",-470.727550400318,-272.12771070833,-94.1517813184319
122.9,6.59,15.33,93.7,13.39,327.69,17.58,40.87,7.81,1981-01-11,40187,"123","120","100","200","0","0","0",-467.660673203191,-269.097136877352,-91.1129309567464
123.8,6.63,15.36,94,13.72,329.04,17.62,40.82,7.83,1981-01-12,40188,"124","120","100","200","0","0","0",-466.793796006063,-268.26656750324,-90.2740900539269
117.3,6.66,15.18,94.3,14.59,310.77,17.64,40.21,7.39,1982-01-01,40542,"117","120","100","200","0","0","0",-485.019268222917,-299.625056247739,-119.023337504984
114.5,6.69,14.99,94.6,14.43,302.39,17.67,39.6,7.18,1982-01-02,40543,"114","110","100","200","0","0","0",-487.852391025789,-302.496069061085,-121.887893306495
110.8,6.72,14.81,94.5,13.86,292.93,17.77,39.15,6.95,1982-01-03,40544,"111","110","100","200","0","0","0",-491.585513828662,-306.267086331297,-125.652458785502
116.3,6.75,14.6,94.9,13.87,306.17,17.77,38.43,7.26,1982-01-04,40545,"116","120","100","200","0","0","0",-486.118636631534,-300.838108058375,-120.21703394262
116.4,6.78,14.38,95.8,13.62,303.56,17.68,37.51,7.19,1982-01-05,40546,"116","120","100","200","0","0","0",-486.051759434407,-300.80913424232,-120.181618778463
109.7,6.81,14.17,97,14.3,282.55,17.54,36.5,6.69,1982-01-06,40547,"110","110","100","200","0","0","0",-492.784882237279,-307.58016488313,-126.946213293645
109.4,6.82,13.97,97.5,13.95,280.33,17.48,35.79,6.64,1982-01-07,40548,"109","110","100","200","0","0","0",-493.118005040152,-307.951199980806,-127.310817488782
109.7,6.84,13.76,97.7,13.06,280.52,17.48,35.2,6.64,1982-01-08,40549,"110","110","100","200","0","0","0",-492.851127843024,-307.722239535349,-127.075431364485
122.4,6.85,13.56,97.9,12.34,312.36,17.48,34.6,7.4,1982-01-09,40550,"122","120","100","200","0","0","0",-480.184250645897,-295.093283546757,-114.440054921371
132.7,6.86,13.25,98.2,10.91,337.61,17.44,33.72,8,1982-01-10,40551,"133","130","100","200","0","0","0",-469.917373448769,-284.864332015032,-104.204688160052
138.1,6.86,12.95,98,10.55,352.06,17.5,33.01,8.35,1982-01-11,40552,"138","140","100","200","0","0","0",-464.550496251642,-279.535384940173,-98.8693310811431
139.4,6.87,12.64,97.6,10.54,356.83,17.59,32.36,8.47,1982-01-12,40553,"139","140","100","200","0","0","0",-463.283619054514,-278.306442322179,-97.6339836852585
144.3,6.88,12.57,97.8,10.46,368.62,17.58,32.1,8.76,1983-01-01,40907,"144","140","100","200","0","0","0",-470.109091271368,-298.840802732572,-116.234017595792
146.8,6.9,12.49,97.9,10.72,374.63,17.6,31.88,8.91,1983-01-02,40908,"147","150","100","200","0","0","0",-467.64221407424,-296.413442302036,-113.802146480534
151.9,6.91,12.42,97.9,10.51,387.64,17.63,31.7,9.23,1983-01-03,40909,"152","150","200","200","0","0","0",-462.575336877113,-291.386086328367,-108.77028526693
157.7,6.92,12.48,98.6,10.4,399.58,17.53,31.61,9.53,1983-01-04,40910,"158","160","200","200","0","0","0",-456.808459679985,-285.658734811564,-103.038433955598
164.1,6.93,12.53,99.2,10.38,413.29,17.45,31.57,9.87,1983-01-05,40911,"164","160","200","200","0","0","0",-450.441582482858,-279.331387751626,-96.7065925471484
166.4,6.94,12.59,99.5,10.85,417.82,17.43,31.61,10,1983-01-06,40912,"166","170","200","200","0","0","0",-448.17470528573,-277.104045148555,-94.474761042197
167,6.96,12.83,99.9,11.38,417.64,17.41,32.08,10.01,1983-01-07,40913,"167","170","200","200","0","0","0",-447.607828088603,-276.57670700235,-93.9429394413578
162.4,6.98,13.06,100.2,11.85,404.92,17.4,32.57,9.73,1983-01-08,40914,"162","160","200","200","0","0","0",-452.240950891475,-281.24937331301,-98.6111277452447
167.2,7,13.3,100.7,11.65,414.82,17.37,33,9.98,1983-01-09,40915,"167","170","200","200","0","0","0",-447.474073694348,-276.522044080537,-93.8793259544719
167.7,7.03,13.54,101,11.54,414.83,17.39,33.5,10,1983-01-10,40916,"168","170","200","200","0","0","0",-447.00719649722,-276.09471930493,-93.4475340696534
165.2,7.06,13.79,101.2,11.69,407.83,17.43,34.04,9.85,1983-01-11,40917,"165","170","200","200","0","0","0",-449.540319300092,-278.667398986189,-96.0157520914038
164.4,7.09,14.03,101.3,11.83,405.46,17.49,34.6,9.82,1983-01-12,40918,"164","160","200","200","0","0","0",-450.373442102965,-279.540083124314,-96.8839800203367
166.4,7.12,14.44,101.9,11.67,407.97,17.46,35.4,9.89,1984-01-01,41272,"166","170","200","200","0","0","0",-460.098914319819,-303.550315200601,-119.663763920828
